article_id,source_id,source_item_key,source_entry_id,case_ids,title,canonical_url,language,published_date,content_type,discovery_status,selection_status,rights_review_id,rights_status,capture_status,boundary_status,pipeline_status,current_stage,last_run_id,machine_review_status,human_review_status,assigned_to,last_checked_at,notes
SRC0003-ART000198,SRC0003,story:id=701,,,284.啞巴弟弟往生記,https://plb.tw/tc/story_1_in.aspx?id=701&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000199,SRC0003,story:id=700,,,283.端水站著往生的大舅,https://plb.tw/tc/story_1_in.aspx?id=700&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000200,SRC0003,story:id=699,,,282.深懼輪迴得生極樂,https://plb.tw/tc/story_1_in.aspx?id=699&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000201,SRC0003,story:id=698,,,281.平生吃肉習氣多　念佛往生現金身,https://plb.tw/tc/story_1_in.aspx?id=698&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000202,SRC0003,story:id=697,,,280.郭黃梅蘭居士往生紀實,https://plb.tw/tc/story_1_in.aspx?id=697&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000203,SRC0003,story:id=696,,,279.回家之旅,https://plb.tw/tc/story_1_in.aspx?id=696&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000204,SRC0003,story:id=695,,,278.父親墮豬二七年　女為念佛生淨土,https://plb.tw/tc/story_1_in.aspx?id=695&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000205,SRC0003,story:id=694,,,277.譚希平老師往生西方紀實,https://plb.tw/tc/story_1_in.aspx?id=694&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000206,SRC0003,story:id=693,,,276.佛號攝化　蜻蜓往生,https://plb.tw/tc/story_1_in.aspx?id=693&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000207,SRC0003,story:id=692,,,275.九旬母親預知時日往生,https://plb.tw/tc/story_1_in.aspx?id=692&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000208,SRC0003,story:id=691,,,274.江錦秀居士往生記,https://plb.tw/tc/story_1_in.aspx?id=691&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000209,SRC0003,story:id=690,,,273.癱瘓失憶七年後　預知時至三天前,https://plb.tw/tc/story_1_in.aspx?id=690&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000210,SRC0003,story:id=689,,,272.命苦自殺墮苦趣　隨稱佛名生極樂,https://plb.tw/tc/story_1_in.aspx?id=689&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000211,SRC0003,story:id=688,,,271.母親往生　三次示現,https://plb.tw/tc/story_1_in.aspx?id=688&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000212,SRC0003,story:id=687,,,270.一句佛號，嬰靈得度,https://plb.tw/tc/story_1_in.aspx?id=687&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000213,SRC0003,story:id=686,,,269.念佛兩週　往生極樂,https://plb.tw/tc/story_1_in.aspx?id=686&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000214,SRC0003,story:id=685,,,268.亡父往生卅一載 念佛乘蓮生淨土,https://plb.tw/tc/story_1_in.aspx?id=685&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000215,SRC0003,story:id=684,,,267.癡呆念佛 得生極樂,https://plb.tw/tc/story_1_in.aspx?id=684&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000216,SRC0003,story:id=683,,,266.母親臨終信佛 念佛往生西方,https://plb.tw/tc/story_1_in.aspx?id=683&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000217,SRC0003,story:id=682,,,265.父親離世十八年 念佛超度去團圓,https://plb.tw/tc/story_1_in.aspx?id=682&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000218,SRC0003,story:id=681,,,264.家貓Zoey往生記,https://plb.tw/tc/story_1_in.aspx?id=681&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000219,SRC0003,story:id=680,,,263.剛強老人耳聽佛號 預知時至安詳往生,https://plb.tw/tc/story_1_in.aspx?id=680&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000220,SRC0003,story:id=679,,,262.鳥兒「小彌」的往生,https://plb.tw/tc/story_1_in.aspx?id=679&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000221,SRC0003,story:id=678,,,261.彌陀的招喚,https://plb.tw/tc/story_1_in.aspx?id=678&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000222,SRC0003,story:id=677,,,260.我的鵝往生故事,https://plb.tw/tc/story_1_in.aspx?id=677&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000223,SRC0003,story:id=676,,,259.老實念佛 坐化往生,https://plb.tw/tc/story_1_in.aspx?id=676&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000224,SRC0003,story:id=675,,,258.念佛倆月 預知時至,https://plb.tw/tc/story_1_in.aspx?id=675&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000225,SRC0003,story:id=674,,,257.百歲老人往生記,https://plb.tw/tc/story_1_in.aspx?id=674&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000226,SRC0003,story:id=673,,,256.觀音度我去西天 去到西天做普賢,https://plb.tw/tc/story_1_in.aspx?id=673&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000227,SRC0003,story:id=672,,,255.我走的時候會是大晴天,https://plb.tw/tc/story_1_in.aspx?id=672&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000228,SRC0003,story:id=671,,,254.徐壽良往生記,https://plb.tw/tc/story_1_in.aspx?id=671&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000229,SRC0003,story:id=670,,,253.幾世輪迴的小貓往生記,https://plb.tw/tc/story_1_in.aspx?id=670&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000230,SRC0003,story:id=669,,,252.預知時至二則,https://plb.tw/tc/story_1_in.aspx?id=669&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000231,SRC0003,story:id=668,,,251.為他念佛 靈魂禮拜,https://plb.tw/tc/story_1_in.aspx?id=668&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000232,SRC0003,story:id=667,,,250.把生命交給阿彌陀佛,https://plb.tw/tc/story_1_in.aspx?id=667&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000233,SRC0003,story:id=666,,,249.九月大嬰兒往生佛國記,https://plb.tw/tc/story_1_in.aspx?id=666&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000234,SRC0003,story:id=665,,,248.夢中教念佛 照樣生極樂,https://plb.tw/tc/story_1_in.aspx?id=665&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000235,SRC0003,story:id=664,,,247.悲苦老人 往生極樂,https://plb.tw/tc/story_1_in.aspx?id=664&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000236,SRC0003,story:id=663,,,246.母親安詳往生 佛光震撼全村,https://plb.tw/tc/story_1_in.aspx?id=663&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000237,SRC0003,story:id=662,,,245.「大」字輩份的阿彌陀佛,https://plb.tw/tc/story_1_in.aspx?id=662&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000238,SRC0003,story:id=661,,,244.父親病中念佛，臨終安詳往生,https://plb.tw/tc/story_1_in.aspx?id=661&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000239,SRC0003,story:id=660,,,243.只會一句佛號 瑞相驚度全村,https://plb.tw/tc/story_1_in.aspx?id=660&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000240,SRC0003,story:id=659,,,242.大佛救大火 奶奶成「神仙」,https://plb.tw/tc/story_1_in.aspx?id=659&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000241,SRC0003,story:id=658,,,241.自在往生,https://plb.tw/tc/story_1_in.aspx?id=658&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000242,SRC0003,story:id=657,,,240.離休幹部專修念佛 預知時至,https://plb.tw/tc/story_1_in.aspx?id=657&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000243,SRC0003,story:id=656,,,239.冥界眾生往生記,https://plb.tw/tc/story_1_in.aspx?id=656&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000244,SRC0003,story:id=655,,,238.一生捕魚 助念往生,https://plb.tw/tc/story_1_in.aspx?id=655&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000245,SRC0003,story:id=654,,,237.洋朋友念佛往生記,https://plb.tw/tc/story_1_in.aspx?id=654&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000246,SRC0003,story:id=653,,,236.阿彌陀佛來接我了,https://plb.tw/tc/story_1_in.aspx?id=653&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000247,SRC0003,story:id=652,,,235.平生業成 往生極樂,https://plb.tw/tc/story_1_in.aspx?id=652&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000248,SRC0003,story:id=651,,,234.中陰助念佛來迎,https://plb.tw/tc/story_1_in.aspx?id=651&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000249,SRC0003,story:id=650,,,233.「乾娘」觀音菩薩來接引,https://plb.tw/tc/story_1_in.aspx?id=650&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000250,SRC0003,story:id=649,,,232.狗狗從空中飄走了,https://plb.tw/tc/story_1_in.aspx?id=649&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000251,SRC0003,story:id=648,,,231.重度昏迷 無礙往生,https://plb.tw/tc/story_1_in.aspx?id=648&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000252,SRC0003,story:id=647,,,230.日隨念佛機念佛  無疾坐化往西方,https://plb.tw/tc/story_1_in.aspx?id=647&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000253,SRC0003,story:id=646,,,229.每天送藥的阿彌陀佛,https://plb.tw/tc/story_1_in.aspx?id=646&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000254,SRC0003,story:id=645,,,228.身駕彩虹西方去 速返娑婆入夢來,https://plb.tw/tc/story_1_in.aspx?id=645&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000255,SRC0003,story:id=644,,,227.家妹助念往生事蹟,https://plb.tw/tc/story_1_in.aspx?id=644&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000256,SRC0003,story:id=643,,,226.父親念佛往生記,https://plb.tw/tc/story_1_in.aspx?id=643&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000257,SRC0003,story:id=642,,,225.昏迷不醒  不礙往生,https://plb.tw/tc/story_1_in.aspx?id=642&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000258,SRC0003,story:id=641,,,224.慈母往生佛國記,https://plb.tw/tc/story_1_in.aspx?id=641&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000259,SRC0003,story:id=640,,,223.臨終病苦  不礙往生,https://plb.tw/tc/story_1_in.aspx?id=640&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000260,SRC0003,story:id=639,,,222.愛女落缸而亡  念佛彌陀來迎,https://plb.tw/tc/story_1_in.aspx?id=639&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000261,SRC0003,story:id=638,,,221.專念名號一農婦  預知往生百日前,https://plb.tw/tc/story_1_in.aspx?id=638&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000262,SRC0003,story:id=637,,,220.橫禍飛來報往生 老父喪子心安然,https://plb.tw/tc/story_1_in.aspx?id=637&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000263,SRC0003,story:id=636,,,219.不願病苦 願生即生,https://plb.tw/tc/story_1_in.aspx?id=636&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000264,SRC0003,story:id=635,,,218.向老居士往生淨土見聞,https://plb.tw/tc/story_1_in.aspx?id=635&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000265,SRC0003,story:id=634,,,217.媽媽站在蓮花上微笑,https://plb.tw/tc/story_1_in.aspx?id=634&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000266,SRC0003,story:id=633,,,216.兒子病臥十年 念佛離苦生西,https://plb.tw/tc/story_1_in.aspx?id=633&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000267,SRC0003,story:id=632,,,215.一心專念彌陀 亡親自然往生,https://plb.tw/tc/story_1_in.aspx?id=632&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000268,SRC0003,story:id=631,,,214.李福華居士念佛往生記,https://plb.tw/tc/story_1_in.aspx?id=631&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000269,SRC0003,story:id=630,,,213.彌陀告知 明天往生,https://plb.tw/tc/story_1_in.aspx?id=630&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000270,SRC0003,story:id=629,,,212.小狗專志念佛 自知時至 往生淨土,https://plb.tw/tc/story_1_in.aspx?id=629&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000271,SRC0003,story:id=628,,,211.家貓Bluey往生記,https://plb.tw/tc/story_1_in.aspx?id=628&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000272,SRC0003,story:id=627,,,210.送母往生記,https://plb.tw/tc/story_1_in.aspx?id=627&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000273,SRC0003,story:id=626,,,209.王志華往生紀實,https://plb.tw/tc/story_1_in.aspx?id=626&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000274,SRC0003,story:id=625,,,208.大嫂往生記實,https://plb.tw/tc/story_1_in.aspx?id=625&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000275,SRC0003,story:id=624,,,207.詹益政母 預知時至,https://plb.tw/tc/story_1_in.aspx?id=624&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000276,SRC0003,story:id=623,,,206.黃潮宗母 預知時至,https://plb.tw/tc/story_1_in.aspx?id=623&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000277,SRC0003,story:id=622,,,205.「媽，咱西方見！」,https://plb.tw/tc/story_1_in.aspx?id=622&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000278,SRC0003,story:id=621,,,204.王殿聖居士往生記,https://plb.tw/tc/story_1_in.aspx?id=621&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000279,SRC0003,story:id=620,,,203.亡人托夢求超度 念佛冥陽兩安樂,https://plb.tw/tc/story_1_in.aspx?id=620&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000280,SRC0003,story:id=619,,,202.往生自在的故事,https://plb.tw/tc/story_1_in.aspx?id=619&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000281,SRC0003,story:id=618,,,201.曾祖父往生的事蹟,https://plb.tw/tc/story_1_in.aspx?id=618&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000282,SRC0003,story:id=617,,,200.一句佛號盡大孝,https://plb.tw/tc/story_1_in.aspx?id=617&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000283,SRC0003,story:id=616,,,199.一生困頓自卑 念佛自在成佛,https://plb.tw/tc/story_1_in.aspx?id=616&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000284,SRC0003,story:id=615,,,198.三次見閻王 念佛生極樂,https://plb.tw/tc/story_1_in.aspx?id=615&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000285,SRC0003,story:id=614,,,197.母親往生記,https://plb.tw/tc/story_1_in.aspx?id=614&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000286,SRC0003,story:id=613,,,196.遠方傳來的佛號聲,https://plb.tw/tc/story_1_in.aspx?id=613&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000287,SRC0003,story:id=612,,,195.弟弟往生淨土感應記,https://plb.tw/tc/story_1_in.aspx?id=612&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000288,SRC0003,story:id=611,,,194.奶奶往生紀實,https://plb.tw/tc/story_1_in.aspx?id=611&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000289,SRC0003,story:id=610,,,193.張肇居士預知時至（摘錄）,https://plb.tw/tc/story_1_in.aspx?id=610&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000290,SRC0003,story:id=609,,,192.臨終信佛 稱名往生,https://plb.tw/tc/story_1_in.aspx?id=609&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000291,SRC0003,story:id=608,,,191.母親的微笑,https://plb.tw/tc/story_1_in.aspx?id=608&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000292,SRC0003,story:id=607,,,190.我和彌陀有個約定,https://plb.tw/tc/story_1_in.aspx?id=607&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000293,SRC0003,story:id=606,,,189.癡呆老人也能預知時至,https://plb.tw/tc/story_1_in.aspx?id=606&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000294,SRC0003,story:id=605,,,188.癱瘓在床念彌陀 預知時至佛來迎,https://plb.tw/tc/story_1_in.aspx?id=605&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000295,SRC0003,story:id=604,,,187.念佛數天 預知時至,https://plb.tw/tc/story_1_in.aspx?id=604&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000296,SRC0003,story:id=603,,,186.父母往生極樂紀實,https://plb.tw/tc/story_1_in.aspx?id=603&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000297,SRC0003,story:id=602,,,185.因病念佛 安然往生,https://plb.tw/tc/story_1_in.aspx?id=602&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000298,SRC0003,story:id=601,,,184.我的阿爸是樂天佛,https://plb.tw/tc/story_1_in.aspx?id=601&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
SRC0003-ART000299,SRC0003,story:id=600,,,183.兩位父親往生記,https://plb.tw/tc/story_1_in.aspx?id=600&cid=129,zh-Hant,,article,discovered,unreviewed,RR0002,pending,not_started,not_started,not_started,,,not_reviewed,not_reviewed,,2026-09-24,
