repo_source_id,source_name,aliases,t01_section,region,language,source_type,role,collection_priority,automation_priority,date_or_range,notes,registry_status,review_status,url
SRC0306,福建莆田广化寺佛经流通处《现代往生见闻录》一、二集,,,中文世界／中国大陆,,现代往生大型案例集,CORE,CP1,,1990年代前后；两集初版先后年份待核版权页,tradition_or_context=莆田广化寺 | cp_at_registration=CP1 | cp_current=CP1 | key_note: 一集约138位、二集约100位现代四众往生资料 | possible_duplicate_of:SRC0080 | alias_of_t01:SRC0076; dedup_confirmed:owner 2026-09-21,REGISTERED,duplicate_review,
SRC0307,宽律法师《近代往生随闻录》,,,中文世界,,近代往生案例集,CORE,CP1,,约1987,tradition_or_context=近现代净土佛教 | cp_at_registration=CP1 | cp_current=CP1 | key_note: 收集八年、100余名近代往生实例 | possible_duplicate_of:SRC0079 | alias_of_t01:SRC0075; dedup_confirmed:owner 2026-09-21,REGISTERED,duplicate_review,
SRC0308,学谦居士《e世纪往生传》,,,中文世界／台湾,,现代海内外往生案例集,CORE,CP1,,约2002年底编印,tradition_or_context=台南市净宗学会体系 | cp_at_registration=CP1 | cp_current=CP1 | key_note: 约25篇现代海内外往生实例，多为家属/同修目击 | possible_duplicate_of:SRC0082 | alias_of_t01:SRC0078; dedup_confirmed:owner 2026-09-21,REGISTERED,duplicate_review,
SRC0309,学谦居士《新世代念佛往生录》,,,中文世界／台湾,,现代往生案例集,CORE,CP1,,2004,tradition_or_context=台南市净宗学会体系 | cp_at_registration=CP1 | cp_current=CP1 | key_note: 《e世纪往生传》姊妹书，十余篇较新案例，多由各地净宗学会供稿 | possible_duplicate_of:SRC0083 | alias_of_t01:SRC0079; dedup_confirmed:owner 2026-09-21,REGISTERED,duplicate_review,
SRC0310,廖荣尉《妙音居士往生见闻记》,,,中文世界／台湾,,单一深描往生案例,CORE,CP2,,约1993,tradition_or_context=现代净土信仰圈 | cp_at_registration=CP2 | cp_current=CP2 | key_note: 记录其父念佛、病床助念、断气后助念、舍利等,REGISTERED,pending_review,
SRC0311,台中慈明寺《慈明月刊》之“往生事迹连续刊载链”,,,中文世界／台湾,,杂志连续往生栏目,DISCOVERY（栏目为CORE-level）,CP2,,《慈明》1964创刊；往生连续刊载具体卷期待锁定,tradition_or_context=台中慈明寺 | cp_at_registration=CP2 | cp_current=CP2 | key_note: 曾连续三年刊载127人往生事迹，后合辑成书,REGISTERED,pending_review,
SRC0312,《蓮池海會—念佛往生見聞記》,,,中文世界／台湾,,助念亲历/往生见闻案例集,CORE,CP1,AP2,原始录影/VCD→文字整理/书→约2003数字化,tradition_or_context=台中莲社 | cp_at_registration=CP1 | cp_current=CP1 | key_note: 黄德川长期参与助念，据亲见亲闻录影后转写 | possible_duplicate_of:SRC0084 | alias_of_t01:SRC0080; dedup_confirmed:owner 2026-09-21,REGISTERED,duplicate_review,
SRC0313,《明倫月刊》“念佛往生／助念案例链”,,,中文世界／台湾,,综合月刊中的案例链,DISCOVERY,CP2,AP2,长期刊载；具体期号可追,tradition_or_context=台中莲社 | cp_at_registration=CP2 | cp_current=CP2 | key_note: 有多例念佛往生、助念后身体柔软等个案 | possible_duplicate_of:SRC0078 | alias_of_t01:SRC0074; dedup_confirmed:owner 2026-09-21,REGISTERED,duplicate_review,
SRC0314,《菩提樹》杂志,,,中文世界／台湾,,综合佛教杂志/上游首发载体,DISCOVERY,CP2,AP3,1967-02-08起刊载SRC0303；1969-07-08完结,tradition_or_context=台湾佛教期刊 | cp_at_registration=CP2 | cp_current=CP2 | key_note: SRC0303《念佛感应见闻记》的更早首发载体 | possible_duplicate_of:SRC0076 | alias_of_t01:SRC0072; dedup_confirmed:owner 2026-09-21,REGISTERED,duplicate_review,
SRC0315,「佛教見聞錄」buddhist-experience.org.tw,,,中文世界／台湾,,案例聚合/发现站,CORE-aggregator / DISCOVERY,CP2,AP1,现代网络来源,tradition_or_context=中文网络佛教经验站 | cp_at_registration=CP2 | cp_current=CP2 | key_note: 按阿弥陀佛、临终助念等类别汇集案例；原创与转载混合,REGISTERED,pending_review,https://www.buddhist-experience.org/
SRC0316,《佛菩薩探訪錄》,,,中文世界／台湾,,佛菩萨感应今人今事案例集,CORE,CP2,AP2,现代出版,tradition_or_context=慈雲雜誌社 | cp_at_registration=CP2 | cp_current=CP2 | key_note: 分险难、消灾、愈病、往生、综合感应等,REGISTERED,pending_review,
SRC0317,《慈雲》杂志,,,中文世界／台湾,,综合佛教杂志/上游首发载体,DISCOVERY,CP2,AP3,1976-07-30创刊、月刊,tradition_or_context=慈雲雜誌社 | cp_at_registration=CP2 | cp_current=CP2 | key_note: SRC0315上游首发载体之一,REGISTERED,pending_review,
SRC0318,佛學多媒體資料庫 buda.idv.tw“往生見聞”影音保存层,,,中文世界／台湾,,旧影音保存/发现基础设施,INFRASTRUCTURE / DISCOVERY,CP3,AP1,保存约1999–2006等早期RealMedia/WMV,tradition_or_context=佛学多媒体资料库 | cp_at_registration=CP3 | cp_current=CP3 | key_note: 保存李秀芬、李庆和、陈俊彦、魏国兴、王松山、苏进才、妙音居士等旧影音链,REGISTERED,pending_review,
SRC0319,《염불보권문 / 念佛普勸文》,,,韩国,,念佛劝文/往生故事编纂,CORE / DISCOVERY,CP2,AP3,现知1704龙门寺本；后有1741/1764/1765/1776等刊本,tradition_or_context=韩国净土佛教 | cp_at_registration=CP2 | cp_current=CP2 | key_note: 含往生故事与念佛实践；多继承中国叙事，需分离传播与原产地,REGISTERED,pending_review,
SRC0320,《안양암지 / 安養庵誌》,,,韩国,,寺志中的灵验/往生上游案例源,CORE,CP1,AP4,安震湖编，1958，约142页,tradition_or_context=安养庵 | cp_at_registration=CP1 | cp_current=CP1 | key_note: 含“当寺灵验实记”等；韩国往生传中日治时期安养庵7案上游来源,REGISTERED,pending_review,
SRC0321,洪仁杓《연종집요 / 蓮宗集要》,,,韩国,,综合净土著作中的往生例,DISCOVERY,CP3,AP2,现代资料称1960初刊；确切初版待实物核,tradition_or_context=韩国净土佛教 | cp_at_registration=CP3 | cp_current=CP3 | key_note: 含“往生的例／念佛而往生的例”，但本土原创密度有限,REGISTERED,pending_review,
SRC0322,韩国语“나무아미타불”案例聚合生态,,,韩国,,韩国语案例聚合生态,CORE-aggregator / DISCOVERY,CP2,AP1,现站约1436篇；含约104篇极乐往生案例、134篇念佛感应录,tradition_or_context=慧蓮；Tistory/旧Daum等 | cp_at_registration=CP2 | cp_current=CP2 | key_note: 大量转载/翻译但常保存上游线索；同一内容生态不因域名迁移重复编号,REGISTERED,pending_review,
SRC0323,《Vajra Bodhi Sea / 金剛菩提海》,,,美国／海外华人英语生态,,中英双语综合佛教月刊,DISCOVERY,CP3,AP1,1970-04创刊；1992起中英对照,tradition_or_context=法界佛教总会／万佛圣城 | cp_at_registration=CP3 | cp_current=CP3 | key_note: 跨数十年反复刊载美国/海外华人第一人称临终、念佛、往生、感应记录,REGISTERED,pending_review,
SRC0324,Muryoko / nembutsu.info — Speaking Personally,,,英国/澳洲系,英语,,CORE,CP2,Unknown,,第一人称 spiritual journey 栏目,FROZEN,pending_review,
SRC0325,Three Wheels News / Newsletter Archive,,,英国,英语,,CORE,CP1,Unknown,,真宗道场通讯；皈依、念佛体验与 retreat 自述,FROZEN,pending_review,
SRC0326,Pure Land Life,,,全球 / 浄土宗海外,英语,,CORE,CP1,Unknown,,READERS’ VOICES；跨国第一人称经历,FROZEN,pending_review,
SRC0327,Wheel of Dharma,,,美国 / BCA,英语/日语,,CORE,CP1,Unknown,,BCA 官方月刊；长期档案与第一人称投稿,FROZEN,pending_review,
SRC0328,BCA Connect — Sangha Voices,,,美国,英语,,CORE,CP2,Unknown,,Web-native 第一人称信仰、临终、丧亲叙事,FROZEN,pending_review,
SRC0329,Higashi Honganji USA — Lay Voices,,,美国,英语,,CORE,CP1,Unknown,,Lay Voices 个人入信与真宗体验,FROZEN,pending_review,
SRC0330,Living in Gratitude — 100 Years of Buddha Dharma in Canada,,,加拿大,英语,,CORE,CP2,Unknown,,百年纪念个人文章集；真宗生命史,FROZEN,pending_review,
SRC0331,Nenju News,,,加拿大,英语,,CORE,CP2,Unknown,,JSBTC 官方刊物；Tokudo、丧亲与个人经验,FROZEN,pending_review,
SRC0332,The Young Buddhist Editorial — Personal Reflections / Humans of Buddhism,,,北美,英语,,CORE,CP2,Unknown,,青年佛教徒个人经验与身份叙事,FROZEN,pending_review,
SRC0333,PureLandBuddhism.org,,,国际,英语,,CORE,CP1,Unknown,,善导系英文净土平台；个人转宗、临终、疾病见证,FROZEN,pending_review,https://purelandbuddhism.org/
SRC0334,Purelanders.com — Testimonies / PPF Testimonies,,,新加坡→全球,英语为主,,CORE,CP1,Unknown,,大型英文净土 testimonies / 感应集合 | possible_duplicate_of:SRC0005 | merged_into:SRC0005; merged_by:owner; date:2026-09-21,merged,duplicate_review,
SRC0335,Buddhistische Gemeinschaft Jodo Shinshu Deutschland / BGJD,,,德国,德语,,CORE,CP2,Unknown,,德国真宗皈依、念佛实践与个人反思,FROZEN,pending_review,
SRC0336,Bouddhisme Jōdo Shinshū / jodoshinshu.fr,,,法国,法语,,CORE,CP2,Unknown,,法国真宗实践、Kikyoshiki 与个人经历,FROZEN,pending_review,
SRC0337,Sangha Luso-Hispana Jinen-kō,,,西班牙 / 葡语圈 / 拉美,西语/葡语/英语,,CORE,CP2,Unknown,,跨国线上真宗 Sangha；成员个人路径,FROZEN,pending_review,
SRC0338,Revista Coração Confiante,,,巴西,葡语,,CORE,CP1,Unknown,,南美大谷派官方刊物；访谈与个人生命历程,FROZEN,pending_review,
SRC0339,Bom Amigo / Comunicado Mensal do Templo,,,巴西,葡语/日语,,CORE,CP2,Unknown,,SRC0338 上游历史刊物；provenance 价值高,FROZEN,pending_review,
SRC0340,Rainbow Sangha Brasil — Depoimentos,,,巴西,葡语,,CORE,CP2,Unknown,,第一人称信众生活与信仰见证,FROZEN,pending_review,
SRC0341,George Gatenby — The Way of Jodo Shinshu / Notes on the Nembutsu,,,澳大利亚,英语,,CORE,CP2,Unknown,,早期英文真宗网络资料与单一作者反思,FROZEN,pending_review,
SRC0342,Paths of Practice: Conversations on Journeys into Buddhism,,,国际,英语,,DISCOVERY,CP3,Unknown,,Podcast；佛教个人 journey，含真宗受访者,FROZEN,pending_review,
SRC0343,The Taste of the Nembutsu / HHMH Messages,,,夏威夷 / 美国,英语,,CORE,CP2,Unknown,,部长文章与信众口述历史,FROZEN,pending_review,
SRC0344,《藏汉平凡人往生极乐世界故事集·引路宝镜》,,,藏区 / 中国,中文（源于藏地调查）,,CORE,CP1,Unknown,,59个往生故事；藏地49、汉地10；田野采访型核心资料,FROZEN,pending_review,
SRC0345,Amitabha Path — True Accounts of Going to Pureland,,,国际,英语,,DISCOVERY,CP2,Unknown,,SRC0344 英文传播/翻译层,FROZEN,pending_review,
SRC0346,British Library EAP — Tibetan Delog manuscript corpus,,,藏区 / 喜马拉雅,藏文,,INFRASTRUCTURE,CP1,Unknown,,Delog 写本群；earliest-surviving witness 基础设施,FROZEN,pending_review,
SRC0347,Delok Lingza Chökyi / Lingza Choskyit 写本传统,,,藏区,藏文,,CORE,CP2,Unknown,,历史 delog 传统；死亡与他界见闻,FROZEN,pending_review,
SRC0348,Delok Karma Wangzin 写本传统,,,藏区,藏文,,CORE,CP2,Unknown,,历史 delog 死亡/还阳/他界叙事,FROZEN,pending_review,
SRC0349,Dawa Drolma — Delog: Journey to Realms Beyond Death,,,西藏 / 英语出版,藏文传统/英语,,CORE,CP1,Unknown,,现代重要 delog 叙事；含 Pure Realm,FROZEN,pending_review,
SRC0350,"Tulku Thondup — Peaceful Death, Joyful Rebirth",,,国际 / 藏传,英语,,DISCOVERY,CP2,Unknown,,综合 delog、口传、firsthand accounts 与 Pure Land rebirth,FROZEN,pending_review,
SRC0351,Lotsawa House — Delog / Sukhāvatī corpus,,,国际 / 藏传,英语/藏文,,DISCOVERY,CP1,Unknown,,藏文净土愿文、delog 与传播材料入口,FROZEN,pending_review,
SRC0352,Treasury of Lives — Delok biographies,,,国际 / 藏传,英语,,DISCOVERY,CP2,Unknown,,学术人物索引；作品、人物与 BDRC 关联,FROZEN,pending_review,
SRC0353,BDRC / BUDA,,,国际 / 藏文佛教,多语,,INFRASTRUCTURE,CP1,Unknown,,藏文/佛教文献数字档案与全文检索基础设施,FROZEN,pending_review,
SRC0354,Geshe Jampa Tinley — 《К Ясному Свету》,,,俄罗斯 / 布里亚特,俄语,,CORE,CP2,Unknown,,阿弥陀净土、临终与本地死亡叙事,FROZEN,pending_review,
SRC0355,Geshe Jampa Tinley — 《Смерть. Жизнь после смерти. Пхова》,,,俄罗斯 / 布里亚特,俄语,,CORE,CP2,Unknown,,死亡、死后、颇瓦及临终叙事,FROZEN,pending_review,
SRC0356,Журнал «Дже Цонкапа»,,,俄罗斯,俄语,,DISCOVERY,CP3,Unknown,,本土佛教刊物；弟子回忆、逝者纪念、社群口述入口,FROZEN,pending_review,
SRC0357,Журнал «Буддизм России»,,,俄罗斯,俄语,,DISCOVERY,CP3,Unknown,,俄罗斯佛教历史刊物与人物/社群资料,FROZEN,pending_review,
SRC0358,Kalmyk Scientific Center RAS — Oirat Sukhāvatī manuscript corpus,,,卡尔梅克 / 俄罗斯,卫拉特文/俄语研究,,INFRASTRUCTURE,CP2,Unknown,,Oirat Sukhāvatī 写本与历史实践,FROZEN,pending_review,
SRC0359,Kathmandu Hongwanji,,,尼泊尔,英语/尼泊尔本地语境,,CORE,CP2,Unknown,,现代净土真宗转宗与生命史节点,FROZEN,pending_review,
SRC0360,Buddhist Study Center / HHMH — Sonam Wangdi Bhutia 2017 Summer Session,,,夏威夷 / 尼泊尔-锡金关联,英语,,CORE,CP2,Unknown,,Sonam Wangdi Bhutia 五讲口述生命史,FROZEN,pending_review,
SRC0361,Todd T. Lewis — “Sukhāvatī Traditions in Newar Buddhism” (1996),,,尼泊尔 / Kathmandu Valley,英语,,CORE,CP2,Unknown,,Newar 本土 Sukhāvatī 传统田野研究,FROZEN,pending_review,
SRC0362,British Library EAP1296 — Newar Sukhāvatī manuscript corpus,,,尼泊尔,梵文/Newar,,INFRASTRUCTURE,CP2,Unknown,,Newar Sukhāvatī 写本数字化,FROZEN,pending_review,
SRC0363,"Digital Sanskrit Buddhist Canon / Nagarjuna Institute, Nepal",,,尼泊尔 / 南亚,梵文/英语,,INFRASTRUCTURE,CP2,Unknown,,梵文佛典与 Sukhāvatīvyūha 数字文本,FROZEN,pending_review,
SRC0364,SAMHiTA — South Asian Manuscript Histories and Textual Archive,,,南亚,多语,,INFRASTRUCTURE,CP2,Unknown,,南亚佛教手稿 provenance 基础设施,FROZEN,pending_review,
SRC0365,"Dewachen Lhakang, Namo Buddha Monastery",,,尼泊尔,藏文/英语,,DISCOVERY,CP3,Unknown,,亡者阿弥陀佛修法与愿生极乐实践节点,FROZEN,pending_review,
SRC0366,Buddhistdoor en Español,,,西语世界 / 拉美,西语,,DISCOVERY,CP2,Unknown,,拉美净土宗传播与访谈高效入口,FROZEN,pending_review,
SRC0367,"Furaibo Nembutsu Dojo, Buenos Aires",,,阿根廷,西语,,CORE,CP2,Unknown,,布宜诺斯艾利斯本土念佛节点,FROZEN,pending_review,
SRC0368,LA NACION — Gustavo Aoki direct interview/profile corpus,,,阿根廷,西语,,CORE,CP2,Unknown,,Gustavo Aoki 第一人称生命史与转折经历,FROZEN,pending_review,
SRC0369,"Lisette Morales Aldana — Conversión, identidad y compromiso en dos grupos budistas japoneses en la ciudad de México (2002)",,,墨西哥,西语,,DISCOVERY,CP2,Unknown,,净土真宗 conversion 研究；全文访问待确认,FROZEN,pending_review,
SRC0370,Catón E. Carini — “Southern Dharma: Outlines of Buddhism in Argentina”,,,阿根廷,英语/西语研究语境,,DISCOVERY,CP3,Unknown,,阿根廷佛教生态与地方资料发现入口,FROZEN,pending_review,
SRC0371,Tierra Pura de la Luz Serena / budismojapones.com,,,波多黎各,西语,,CORE,CP2,Unknown,,西语第一人称宗教经历与念佛信仰,FROZEN,pending_review,
SRC0372,Budismo Tierra Pura para Todos,,,西语世界,西语,,DISCOVERY,CP2,Unknown,,中文净土往生/感应材料翻译传播层,FROZEN,pending_review,
SRC0373,Budismo de La Tierra Pura Online / budismolatinoamerica.com,,,拉美,西语,,DISCOVERY,CP3,Unknown,,西语参与者 testimonial 与净土传播,FROZEN,pending_review,
SRC0374,Amidaji International Temple — Spiritual Biographies of Amidaji Members,,,国际,英语/多语,,CORE,CP1,Unknown,,结构化国际第一人称 spiritual biographies,FROZEN,pending_review,
SRC0375,Amida-shu / Community of Amida Buddhists archive,,,英语世界 / 国际,英语,,CORE/DISCOVERY,CP2,Unknown,,西方 Pure Land 修行者、团体形成史与个人转宗,FROZEN,pending_review,
SRC0376,South America Hongwanji Federation / official web corpus,,,南美,葡语/西语/日语,,DISCOVERY,CP3,Unknown,,本愿寺派南美官方网络与地方寺院入口,FROZEN,pending_review,
SRC0377,British Library EAP813 — Disappearing book heritage of Siberian Buddhists,,,西伯利亚 / 布里亚特,蒙古文/藏文等,,INFRASTRUCTURE,CP2,Unknown,,阿弥陀佛祈愿、愿生 Sukhāvatī 与极乐描述手稿群,FROZEN,pending_review,
SRC0378,Zsuzsa Majer (2018) — Preliminary Notes on Tibetan After-Death Rites and their Texts in Mongolian Buddhist Practice,,,蒙古,英语（研究蒙古实践）,,CORE/DISCOVERY,CP2,Unknown,,现代蒙古亡者仪轨；为亡者祈生阿弥陀佛 Sukhāvatī,FROZEN,pending_review,
SRC0379,Zsuzsa Majer (2018) — Lagwī molom…helping them to a better one in Sukhāvatī,,,蒙古,英语（研究蒙古实践）,,CORE,CP3,Unknown,,蒙古愿文与往生 Sukhāvatī 实践,FROZEN,pending_review,
SRC0380,"Karénina Kollmar-Paulenz (2025) — A Catalogue of the Mongolian Manuscripts and Xylographs of the Ernst-Collection, Sukhāvatī entries 120–124",,,蒙古文献 / 欧洲收藏,英语/蒙古文,,INFRASTRUCTURE,CP2,Unknown,,Ernst Collection 中 Sukhāvatī 文献与蒙古原创描述,FROZEN,pending_review,
SRC0381,Tümer Karaayak (2021) — Eski Uygurca Abitaki Metinlerinin Söz Varlığı,,,中亚 / 古回鹘,土耳其语/古回鹘文,,CORE/INFRASTRUCTURE,CP2,Unknown,,汇集多地古回鹘阿弥陀/净土写本,FROZEN,pending_review,
SRC0382,Jōdo-shū — Hōnen: A Collection of Buddhist Sermons by Jodo Shu Priests from around the World,,,国际 / 澳洲案例,英语,,CORE,CP2,Unknown,,澳洲净土宗临终关怀/净土开示个案,FROZEN,pending_review,
SRC0383,Amitabha Hospice Service / Peaceful Passing NZ source family,,,新西兰,英语,,DISCOVERY,CP3,Unknown,,佛教临终关怀；公开资料与非公开逐访报告潜力,FROZEN,pending_review,
SRC0384,Pure Land of Amitabha Buddha Hospice / Pure Land Home Hospice South Australia,,,澳大利亚,英语,,DISCOVERY,CP3,Unknown,,佛教价值基础居家临终关怀,FROZEN,pending_review,
SRC0385,Amitofo Care Centre Africa — periodical / annual-report corpus,,,非洲多国,英语/中文等,,DISCOVERY,CP3,Unknown,,非洲儿童与毕业生第一人称生活材料；阿弥陀经与佛教课诵传播,FROZEN,pending_review,
SRC0386,现代往生录（系列）,,,,,,,,,,雪心编辑室／雪心基金会；来自 T01 MVP v1.0 清单，超出原 385 条恢复范围；2026-09-21 负责人确认补登记,,pending_review,
